Selegiline	Selegiline	s040204050	NN	B-NP	B-Chemical
(	(	(000	(	O	O
Mexitil	Mexitil	m020304	NN	B-NP	B-Chemical
-	-	-000	HYPH	B-NP	I-Chemical
Perlongets	Perlonget	p064052032	NNPS	I-NP	I-Chemical
)	)	)000	)	O	O
were	be	w060	VBD	B-VP	O
evaluated	evaluate	e1040303	VBN	I-VP	O
in	in	i500	IN	B-PP	O
a	a	a000	DT	B-NP	O
double	double	d0140	JJ	I-NP	O
-	-	-000	HYPH	I-NP	O
blind	blind	b4053	JJ	I-NP	O
placebo	placebo	p402010	NN	I-NP	O
trial	trial	t604	NN	I-NP	O
in	in	i500	IN	B-PP	O
630	630	0000	CD	B-NP	O
patients	patient	p030532	NNS	I-NP	O
with	with	w030	IN	B-PP	O
recent	recent	r02053	JJ	B-NP	O
documented	document	d020505303	VBN	I-NP	O
myocardial	myocardial	m0206304	JJ	I-NP	B-Disease
infarction	infarction	i51062305	NN	I-NP	I-Disease
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
primary	primary	p605060	JJ	I-NP	O
response	response	r0210520	NN	I-NP	O
variable	variable	v060140	JJ	I-NP	O
was	be	w020	VBD	B-VP	O
based	base	b0203	VBN	I-VP	O
on	on	o500	IN	B-PP	O
central	central	c053604	JJ	B-NP	O
reading	reading	r03052	NN	I-NP	O
of	of	o100	IN	B-PP	O
24	24	0000	CD	B-NP	O
hour	hour	h060	NN	I-NP	O
ambulatory	ambulatory	a510403060	JJ	I-NP	O
electrocardiographic	electrocardiographic	e40236020630260102	JJ	I-NP	O
recordings	recording	r02063052	NNS	I-NP	O
and	and	a530	CC	O	O
was	be	w020	VBD	B-VP	O
defined	define	d010503	VBN	I-VP	O
as	as	a200	IN	B-PP	O
the	the	t000	DT	B-NP	O
occurrence	occurrence	o2060520	NN	I-NP	O
of	of	o100	IN	B-PP	O
30	30	0000	CD	B-NP	O
or	or	o600	CC	I-NP	O
more	more	m060	JJR	I-NP	O
single	single	s05240	JJ	I-NP	O
premature	premature	p60503060	JJ	I-NP	O
ventricular	ventricular	v0536020406	JJ	I-NP	O
complexes	complex	c05140202	NNS	I-NP	O
in	in	i500	IN	B-PP	O
any	any	a500	DT	B-NP	O
two	two	t000	CD	I-NP	O
consecutive	consecutive	c0520203010	JJ	I-NP	O
30	30	0000	CD	I-NP	O
minute	minute	m05030	NN	I-NP	O
blocks	block	b402	NNS	I-NP	O
or	or	o600	CC	O	O
one	one	o500	CD	B-NP	O
or	or	o600	CC	I-NP	O
more	more	m060	JJR	I-NP	O
runs	run	r052	NNS	I-NP	O
of	of	o100	IN	B-PP	O
two	two	t000	CD	B-NP	O
or	or	o600	CC	I-NP	O
more	more	m060	JJR	I-NP	O
premature	premature	p60503060	JJ	I-NP	O
ventricular	ventricular	v0536020406	JJ	I-NP	O
complexes	complex	c05140202	NNS	I-NP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
entire	entire	e53060	JJ	I-NP	O
24	24	0000	CD	I-NP	O
hour	hour	h060	NN	I-NP	O
electrocardiographic	electrocardiographic	e40236020630260102	JJ	I-NP	O
recording	recording	r02063052	NN	I-NP	O
.	.	.000	.	O	O

Large	Large	l0620	JJ	B-NP	O
differences	difference	d010605202	NNS	I-NP	O
,	,	,000	,	O	O
regarded	regard	r0206303	VBN	B-VP	O
as	as	a200	IN	B-PP	O
statistically	statistically	s30302302040	RB	B-ADJP	O
significant	significant	s0250102053	JJ	I-ADJP	O
,	,	,000	,	O	O
between	between	b0305	IN	B-PP	O
the	the	t000	DT	B-NP	O
mexiletine	mexiletine	m020403050	NN	I-NP	B-Chemical
and	and	a530	CC	I-NP	O
placebo	placebo	p402010	NN	I-NP	O
groups	group	g6012	NNS	I-NP	O
were	be	w060	VBD	B-VP	O
noted	note	n0303	VBN	I-VP	O
in	in	i500	IN	B-PP	O
that	that	t030	DT	B-NP	O
end	end	e530	NN	I-NP	O
point	point	p053	NN	I-NP	O
at	at	a300	IN	B-PP	O
months	month	m05302	NNS	B-NP	O
1	1	1000	CD	I-NP	O
and	and	a530	CC	I-NP	O
4	4	4000	CD	I-NP	O
,	,	,000	,	O	O
but	but	b030	CC	O	O
only	only	o540	RB	B-NP	O
trends	trend	t60532	NNS	I-NP	O
were	be	w060	VBD	B-VP	O
observed	observe	o1206103	VBN	I-VP	O
at	at	a300	IN	B-PP	O
month	month	m0530	NN	B-NP	O
12	12	0000	CD	I-NP	O
.	.	.000	.	O	O

These	These	t020	DT	B-NP	O
differences	difference	d010605202	NNS	I-NP	O
were	be	w060	VBD	B-VP	O
observed	observe	o1206103	VBN	I-VP	O
even	even	e105	RB	B-SBAR	O
though	though	t020	IN	I-SBAR	O
the	the	t000	DT	B-NP	O
serum	serum	s0605	NN	I-NP	O
mexiletine	mexiletine	m020403050	NN	I-NP	B-Chemical
levels	level	l01042	NNS	I-NP	O
obtained	obtain	o130503	VBN	B-VP	O
in	in	i500	IN	B-PP	O
this	this	t020	DT	B-NP	O
study	study	s3030	NN	I-NP	O
were	be	w060	VBD	B-VP	O
generally	generally	g0506040	RB	B-ADJP	O
lower	low	l060	JJR	I-ADJP	O
than	than	t050	IN	B-PP	O
those	those	t020	DT	B-NP	O
observed	observe	o1206103	VBN	B-VP	O
in	in	i500	IN	B-PP	O
studies	study	s30302	NNS	B-NP	O
that	that	t030	WDT	B-NP	O
have	have	h010	VBP	B-VP	O
used	use	u203	VBN	I-VP	O
the	the	t000	DT	B-NP	O
regular	regular	r020406	JJ	I-NP	O
form	form	f065	NN	I-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
drug	drug	d602	NN	I-NP	O
.	.	.000	.	O	O

There	There	t060	EX	B-NP	O
were	be	w060	VBD	B-VP	O
more	more	m060	JJR	B-NP	O
deaths	death	d0302	NNS	I-NP	B-Disease
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
mexiletine	mexiletine	m020403050	NN	I-NP	B-Chemical
group	group	g601	NN	I-NP	O
(	(	(000	(	O	O
7	7	7000	CD	B-NP	O
.	.	.000	.	O	O
6	6	6000	CD	B-NP	O
%	%	%000	NN	I-NP	O
)	)	)000	)	O	O
than	than	t050	IN	B-PP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
placebo	placebo	p402010	NN	I-NP	O
group	group	g601	NN	I-NP	O
(	(	(000	(	O	O
4	4	4000	CD	B-NP	O
.	.	.000	.	O	O
8	8	8000	CD	B-NP	O
%	%	%000	NN	I-NP	O
)	)	)000	)	O	O
;	;	;000	:	O	O
the	the	t000	DT	B-NP	O
difference	difference	d01060520	NN	I-NP	O
was	be	w020	VBD	B-VP	O
not	not	n030	RB	O	O
statistically	statistically	s30302302040	RB	B-ADJP	O
significant	significant	s0250102053	JJ	I-ADJP	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
incidence	incidence	i52030520	NN	I-NP	O
of	of	o100	IN	B-PP	O
coronary	coronary	c0605060	JJ	B-NP	O
events	event	e10532	NNS	I-NP	O
was	be	w020	VBD	B-VP	O
similar	similar	s050406	JJ	B-ADJP	O
in	in	i500	IN	B-PP	O
both	both	b030	DT	B-NP	O
groups	group	g6012	NNS	I-NP	O
.	.	.000	.	O	O

Previously	Previously	p6010240	RB	B-NP	O
recognized	recognize	r020250203	VBN	I-NP	O
side	side	s030	NN	I-NP	O
effects	effect	e10232	NNS	I-NP	O
,	,	,000	,	O	O
particularly	particularly	p06302040640	RB	B-NP	O
tremor	tremor	t60506	NN	I-NP	B-Disease
and	and	a530	CC	O	O
gastrointestinal	gastrointestinal	g02360530230504	JJ	B-NP	B-Disease
problems	problem	p6014052	NNS	I-NP	I-Disease
,	,	,000	,	O	O
were	be	w060	VBD	B-VP	O
more	more	m060	RBR	B-ADJP	O
frequent	frequent	f602053	JJ	I-ADJP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
mexiletine	mexiletine	m020403050	NN	I-NP	B-Chemical
group	group	g601	NN	I-NP	O
than	than	t050	IN	B-PP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
placebo	placebo	p402010	NN	I-NP	O
group	group	g601	NN	I-NP	O
.	.	.000	.	O	O

Changes	Change	c05202	NNS	B-NP	O
in	in	i500	IN	B-PP	O
heart	heart	h063	NN	B-NP	O
size	size	s020	NN	I-NP	O
during	during	d06052	IN	B-PP	O
long	long	l052	JJ	B-NP	O
-	-	-000	HYPH	I-NP	O
term	term	t065	NN	I-NP	O
timolol	timolol	t050404	NN	I-NP	B-Chemical
treatment	treatment	t6035053	NN	I-NP	O
after	after	a1306	IN	B-PP	O
myocardial	myocardial	m0206304	JJ	B-NP	B-Disease
infarction	infarction	i51062305	NN	I-NP	I-Disease
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
effect	effect	e1023	NN	I-NP	O
of	of	o100	IN	B-PP	O
long	long	l052	JJ	B-NP	O
-	-	-000	HYPH	I-NP	O
term	term	t065	NN	I-NP	O
timolol	timolol	t050404	NN	I-NP	B-Chemical
treatment	treatment	t6035053	NN	I-NP	O
on	on	o500	IN	B-PP	O
heart	heart	h063	NN	B-NP	O
size	size	s020	NN	I-NP	O
after	after	a1306	IN	B-PP	O
myocardial	myocardial	m0206304	JJ	B-NP	B-Disease
infarction	infarction	i51062305	NN	I-NP	I-Disease
was	be	w020	VBD	B-VP	O
evaluated	evaluate	e1040303	VBN	I-VP	O
by	by	b000	IN	B-PP	O
X	X	x000	NN	B-NP	O
-	-	-000	HYPH	B-NP	O
ray	ray	r000	NN	I-NP	O
in	in	i500	IN	B-PP	O
a	a	a000	DT	B-NP	O
double	double	d0140	JJ	I-NP	O
-	-	-000	HYPH	I-NP	O
blind	blind	b4053	JJ	I-NP	O
study	study	s3030	NN	I-NP	O
including	include	i52403052	VBG	B-PP	O
241	241	0000	CD	B-NP	O
patients	patient	p030532	NNS	I-NP	O
(	(	(000	(	O	O
placebo	placebo	p402010	NN	B-NP	O
126	126	0000	CD	I-NP	O
,	,	,000	,	O	O
timolol	timolol	t050404	NN	B-NP	B-Chemical
115	115	0000	CD	I-NP	O
)	)	)000	)	O	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
follow	follow	f040	VB	I-NP	O
-	-	-000	HYPH	B-VP	O
up	up	u100	RP	B-PRT	O
period	period	p0603	NN	B-NP	O
was	be	w020	VBD	B-VP	O
12	12	0000	CD	B-NP	O
months	month	m05302	NNS	I-NP	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
timolol	timolol	t050404	NN	I-NP	B-Chemical
-	-	-000	HYPH	O	O
treated	treat	t60303	VBN	B-NP	O
patients	patient	p030532	NNS	I-NP	O
showed	show	s030	VBD	B-VP	O
a	a	a000	DT	B-NP	O
small	small	s504	JJ	I-NP	O
but	but	b030	CC	I-NP	O
significant	significant	s0250102053	JJ	I-NP	O
increase	increase	i526020	NN	I-NP	O
in	in	i500	IN	B-PP	O
heart	heart	h063	NN	B-NP	O
size	size	s020	NN	I-NP	O
from	from	f605	IN	B-PP	O
baseline	baseline	b0204050	NN	B-NP	O
in	in	i500	IN	B-PP	O
contrast	contrast	c0536023	NN	B-NP	O
to	to	t000	TO	B-PP	O
a	a	a000	DT	B-NP	O
decrease	decrease	d026020	NN	I-NP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
placebo	placebo	p402010	NN	I-NP	O
group	group	g601	NN	I-NP	O
.	.	.000	.	O	O

These	These	t020	DT	B-NP	O
differences	difference	d010605202	NNS	I-NP	O
may	may	m000	MD	B-VP	O
be	be	b000	VB	I-VP	O
caused	cause	c0203	VBN	I-VP	O
by	by	b000	IN	B-PP	O
timolol	timolol	t050404	NN	B-NP	B-Chemical
-	-	-000	HYPH	O	O
induced	induce	i530203	VBN	B-NP	O
bradycardia	bradycardia	b603020630	NN	I-NP	B-Disease
and	and	a530	CC	O	O
a	a	a000	DT	B-NP	O
compensatory	compensatory	c05105203060	JJ	I-NP	O
increase	increase	i526020	NN	I-NP	O
in	in	i500	IN	B-PP	O
end	end	e530	NN	B-NP	O
-	-	-000	HYPH	B-NP	O
diastolic	diastolic	d0230402	JJ	I-NP	O
volume	volume	v04050	NN	I-NP	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
timolol	timolol	t050404	NN	I-NP	B-Chemical
-	-	-000	HYPH	B-VP	O
related	relate	r040303	VBN	B-NP	O
increase	increase	i526020	NN	I-NP	O
in	in	i500	IN	B-PP	O
heart	heart	h063	NN	B-NP	O
size	size	s020	NN	I-NP	O
was	be	w020	VBD	B-VP	O
observed	observe	o1206103	VBN	I-VP	O
only	only	o540	RB	B-ADVP	O
in	in	i500	IN	B-PP	O
patients	patient	p030532	NNS	B-NP	O
with	with	w030	IN	B-PP	O
normal	normal	n06504	JJ	B-NP	O
and	and	a530	CC	I-NP	O
borderline	borderline	b063064050	JJ	I-NP	O
heart	heart	h063	NN	I-NP	O
size	size	s020	NN	I-NP	O
.	.	.000	.	O	O

In	In	i500	IN	B-PP	O
patients	patient	p030532	NNS	B-NP	O
with	with	w030	IN	B-PP	O
cardiomegaly	cardiomegaly	c0630502040	NN	B-NP	B-Disease
,	,	,000	,	O	O
the	the	t000	DT	B-NP	O
increase	increase	i526020	NN	I-NP	O
in	in	i500	IN	B-PP	O
heart	heart	h063	NN	B-NP	O
size	size	s020	NN	I-NP	O
was	be	w020	VBD	B-VP	O
similar	similar	s050406	JJ	B-ADJP	O
in	in	i500	IN	B-PP	O
both	both	b030	DT	B-NP	O
groups	group	g6012	NNS	I-NP	O
.	.	.000	.	O	O

After	After	a1306	IN	B-PP	O
re	re	r000	AFX	B-NP	O
-	-	-000	HYPH	I-NP	O
infarction	infarction	i51062305	NN	I-NP	B-Disease
,	,	,000	,	O	O
heart	heart	h063	NN	B-NP	O
size	size	s020	NN	I-NP	O
increased	increase	i5260203	VBD	B-VP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
placebo	placebo	p402010	NN	I-NP	O
group	group	g601	NN	I-NP	O
and	and	a530	CC	O	O
remained	remain	r050503	VBD	B-VP	O
unchanged	unchanged	u5205203	JJ	B-ADJP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
timolol	timolol	t050404	NN	I-NP	B-Chemical
group	group	g601	NN	I-NP	O
.	.	.000	.	O	O

Vitamin	Vitamin	v030505	NN	B-NP	B-Chemical
D3	D3	0000	NN	I-NP	I-Chemical
toxicity	toxicity	t0202030	NN	I-NP	B-Disease
in	in	i500	IN	B-PP	O
dairy	dairy	d060	NN	B-NP	O
cows	cow	c020	NNS	I-NP	O
.	.	.000	.	O	O

Large	Large	l0620	JJ	B-NP	O
parenteral	parenteral	p060530604	JJ	I-NP	O
doses	dose	d0202	NNS	I-NP	O
of	of	o100	IN	B-PP	O
vitamin	vitamin	v030505	NN	B-NP	B-Chemical
D3	D3	0000	NN	I-NP	I-Chemical
(	(	(000	(	O	O
15	15	0000	CD	B-NP	O
to	to	t000	TO	B-PP	O
17	17	0000	CD	B-NP	O
.	.	.000	.	O	O
5	5	5000	CD	B-NP	O
x	x	x000	CC	I-NP	O
10	10	0000	CD	I-NP	O
(	(	(000	(	O	O
6	6	6000	CD	B-NP	O
)	)	)000	)	O	O
IU	IU	i000	NN	B-NP	O
vitamin	vitamin	v030505	NN	I-NP	B-Chemical
D3	D3	0000	NN	I-NP	I-Chemical
)	)	)000	)	O	O
were	be	w060	VBD	B-VP	O
associated	associate	a2020303	VBN	I-VP	O
with	with	w030	IN	B-PP	O
prolonged	prolonged	p60405203	JJ	B-NP	O
hypercalcemia	hypercalcemia	h01062042050	NN	I-NP	B-Disease
,	,	,000	,	O	O
hyperphosphatemia	hyperphosphatemia	h0106102103050	NN	B-NP	B-Disease
,	,	,000	,	O	O
and	and	a530	CC	O	O
large	large	l0620	JJ	B-NP	O
increases	increase	i5260202	NNS	I-NP	O
of	of	o100	IN	B-PP	O
vitamin	vitamin	v030505	NN	B-NP	B-Chemical
D3	D3	0000	NN	I-NP	I-Chemical
and	and	a530	CC	O	O
its	its	i320	PRP$	B-NP	O
metabolites	metabolite	m0301040302	NNS	I-NP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
blood	blood	b403	NN	I-NP	O
plasma	plasma	p40250	NN	I-NP	O
of	of	o100	IN	B-PP	O
nonlactating	nonlactating	n05402303052	JJ	B-NP	O
nonpregnant	nonpregnant	n0516025053	JJ	I-NP	O
and	and	a530	CC	I-NP	O
pregnant	pregnant	p6025053	JJ	I-NP	O
Jersey	Jersey	j0620	NNP	I-NP	O
cows	cow	c020	NNS	I-NP	O
.	.	.000	.	O	O

Calcium	Calcium	c04205	NN	B-NP	B-Chemical
concentrations	concentration	c052053603052	NNS	I-NP	O
1	1	1000	CD	I-NP	O
day	day	d000	NN	I-NP	O
postpartum	postpartum	p023106305	NN	I-NP	O
were	be	w060	VBD	B-VP	O
higher	high	h0206	JJR	B-ADJP	O
in	in	i500	IN	B-PP	O
cows	cow	c020	NNS	B-NP	O
treated	treat	t60303	VBN	B-VP	O
with	with	w030	IN	B-PP	O
vitamin	vitamin	v030505	NN	B-NP	B-Chemical
D3	D3	0000	NN	I-NP	I-Chemical
about	about	a103	IN	B-NP	O
32	32	0000	CD	I-NP	O
days	day	d020	NNS	I-NP	O
prepartum	prepartum	p60106305	NN	I-NP	O
(	(	(000	(	O	O
8	8	8000	CD	B-NP	O
.	.	.000	.	O	O
8	8	8000	CD	B-NP	O
mg	mg	m200	NN	I-NP	O
/	/	/000	SYM	B-NP	O
100	100	0000	CD	B-NP	O
ml	ml	m400	NN	I-NP	O
)	)	)000	)	O	O
than	than	t050	IN	B-PP	O
in	in	i500	IN	B-PP	O
control	control	c053604	NN	B-NP	O
cows	cow	c020	NNS	I-NP	O
(	(	(000	(	O	O
5	5	5000	CD	B-NP	O
.	.	.000	.	O	O
5	5	5000	CD	B-NP	O
mg	mg	m200	NN	I-NP	O
/	/	/000	SYM	B-NP	O
100	100	0000	CD	B-NP	O
ml	ml	m400	NN	I-NP	O
)	)	)000	)	O	O
.	.	.000	.	O	O

None	None	n050	NN	B-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
cows	cow	c020	NNS	I-NP	O
treated	treat	t60303	VBN	B-VP	O
with	with	w030	IN	B-PP	O
vitamin	vitamin	v030505	NN	B-NP	B-Chemical
D3	D3	0000	NN	I-NP	I-Chemical
showed	show	s030	VBD	B-VP	O
signs	sign	s0252	NNS	B-NP	O
of	of	o100	IN	B-PP	O
milk	milk	m042	NN	B-NP	B-Disease
fever	fever	f0106	NN	I-NP	I-Disease
during	during	d06052	IN	B-PP	O
the	the	t000	DT	B-NP	O
peripartal	peripartal	p060106304	JJ	I-NP	O
period	period	p0603	NN	I-NP	O
;	;	;000	:	O	O
however	however	h0106	RB	B-ADVP	O
,	,	,000	,	O	O
22	22	0000	CD	B-NP	O
%	%	%000	NN	I-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
control	control	c053604	NN	I-NP	O
cows	cow	c020	NNS	I-NP	O
developed	develop	d01040103	VBD	B-VP	O
clinical	clinical	c4050204	JJ	B-NP	O
signs	sign	s0252	NNS	I-NP	O
of	of	o100	IN	B-PP	O
milk	milk	m042	NN	B-NP	B-Disease
fever	fever	f0106	NN	I-NP	I-Disease
during	during	d06052	IN	B-PP	O
this	this	t020	DT	B-NP	O
period	period	p0603	NN	I-NP	O
.	.	.000	.	O	O

Signs	Sign	s0252	NNS	B-NP	O
of	of	o100	IN	B-PP	O
vitamin	vitamin	v030505	NN	B-NP	B-Chemical
D3	D3	0000	NN	I-NP	I-Chemical
toxicity	toxicity	t0202030	NN	I-NP	B-Disease
were	be	w060	VBD	B-VP	O
not	not	n030	RB	I-VP	O
observed	observe	o1206103	VBN	I-VP	O
in	in	i500	IN	B-PP	O
nonlactating	nonlactating	n05402303052	JJ	B-NP	O
nonpregnant	nonpregnant	n0516025053	JJ	I-NP	O
cows	cow	c020	NNS	I-NP	O
;	;	;000	:	O	O
however	however	h0106	RB	B-ADVP	O
,	,	,000	,	O	O
pregnant	pregnant	p6025053	JJ	B-NP	O
cows	cow	c020	NNS	I-NP	O
commonly	commonly	c050540	RB	B-ADVP	O
developed	develop	d01040103	VBD	B-VP	O
severe	severe	s01060	JJ	B-NP	O
signs	sign	s0252	NNS	I-NP	O
of	of	o100	IN	B-PP	O
vitamin	vitamin	v030505	NN	B-NP	B-Chemical
D3	D3	0000	NN	I-NP	I-Chemical
toxicity	toxicity	t0202030	NN	I-NP	B-Disease
and	and	a530	CC	O	O
10	10	0000	CD	B-NP	O
of	of	o100	IN	B-PP	O
17	17	0000	CD	B-NP	O
cows	cow	c020	NNS	I-NP	O
died	die	d030	VBD	B-VP	O
.	.	.000	.	O	O

There	There	t060	EX	B-NP	O
was	be	w020	VBD	B-VP	O
widespread	widespread	w03021603	JJ	B-NP	O
metastatic	metastatic	m030230302	JJ	I-NP	O
calcification	calcification	c04201020305	NN	I-NP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
cows	cow	c020	NNS	I-NP	O
that	that	t030	WDT	B-NP	O
died	die	d030	VBD	B-VP	O
.	.	.000	.	O	O

Because	Because	b02020	IN	B-PP	O
of	of	o100	IN	I-PP	O
the	the	t000	DT	B-NP	O
extreme	extreme	e236050	JJ	I-NP	O
toxicity	toxicity	t0202030	NN	I-NP	B-Disease
of	of	o100	IN	B-PP	O
vitamin	vitamin	v030505	NN	B-NP	B-Chemical
D3	D3	0000	NN	I-NP	I-Chemical
in	in	i500	IN	B-PP	O
pregnant	pregnant	p6025053	JJ	B-NP	O
Jersey	Jersey	j0620	NNP	I-NP	O
cows	cow	c020	NNS	I-NP	O
and	and	a530	CC	O	O
the	the	t000	DT	B-NP	O
low	low	l000	JJ	I-NP	O
margin	margin	m06205	NN	I-NP	O
of	of	o100	IN	B-PP	O
safety	safety	s01030	NN	B-NP	O
between	between	b0305	IN	B-PP	O
doses	dose	d0202	NNS	B-NP	O
of	of	o100	IN	B-PP	O
vitamin	vitamin	v030505	NN	B-NP	B-Chemical
D3	D3	0000	NN	I-NP	I-Chemical
that	that	t030	WDT	B-NP	O
prevent	prevent	p601053	VBP	B-VP	O
milk	milk	m042	NN	B-NP	B-Disease
fever	fever	f0106	NN	I-NP	I-Disease
and	and	a530	CC	I-NP	O
doses	dose	d0202	NNS	I-NP	O
that	that	t030	WDT	B-NP	O
induce	induce	i53020	VBP	B-VP	O
milk	milk	m042	NN	B-NP	B-Disease
fever	fever	f0106	NN	I-NP	I-Disease
,	,	,000	,	O	O
we	we	w000	PRP	B-NP	O
concluded	conclude	c05240303	VBD	B-VP	O
that	that	t030	IN	B-SBAR	O
vitamin	vitamin	v030505	NN	B-NP	B-Chemical
D3	D3	0000	NN	I-NP	I-Chemical
cannot	cannot	c0503	MD	B-VP	O
be	be	b000	VB	I-VP	O
used	use	u203	VBN	I-VP	O
practically	practically	p602302040	RB	B-ADVP	O
to	to	t000	TO	B-VP	O
prevent	prevent	p601053	VB	I-VP	O
milk	milk	m042	NN	B-NP	B-Disease
fever	fever	f0106	NN	I-NP	I-Disease
when	when	w050	WRB	B-ADVP	O
injected	inject	i5202303	VBN	B-VP	O
several	several	s010604	JJ	B-NP	O
weeks	week	w020	NNS	I-NP	O
prepartum	prepartum	p60106305	NN	I-NP	O
.	.	.000	.	O	O

Diseases	Disease	d020202	NNS	B-NP	B-Disease
of	of	o100	IN	B-PP	I-Disease
peripheral	peripheral	p06010604	JJ	B-NP	I-Disease
nerves	nerve	n06102	NNS	I-NP	I-Disease
as	as	a200	IN	B-SBAR	O
seen	see	s050	VBN	B-VP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
Nigerian	Nigerian	n020605	JJ	I-NP	O
African	African	a160205	NNP	I-NP	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
anatomical	anatomical	a503050204	JJ	I-NP	O
and	and	a530	CC	I-NP	O
aetiological	aetiological	a0304020204	JJ	I-NP	O
diagnoses	diagnosis	d0250202	NNS	I-NP	O
of	of	o100	IN	B-PP	O
peripheral	peripheral	p06010604	JJ	B-NP	B-Disease
nerve	nerve	n0610	NN	I-NP	I-Disease
disease	disease	d02020	NN	I-NP	I-Disease
excluding	exclude	e2403052	VBG	B-PP	O
its	its	i320	PRP$	B-NP	O
primary	primary	p605060	JJ	I-NP	O
benign	benign	b05025	JJ	I-NP	O
and	and	a530	CC	I-NP	O
malignant	malignant	m04025053	JJ	I-NP	O
disorders	disorder	d02063062	NNS	I-NP	O
,	,	,000	,	O	O
as	as	a200	IN	B-SBAR	O
seen	see	s050	VBN	B-VP	O
in	in	i500	IN	B-PP	O
358	358	0000	CD	B-NP	O
Nigerians	Nigerian	n0206052	NNPS	I-NP	O
are	be	a600	VBP	B-VP	O
presented	present	p60205303	VBN	I-VP	O
.	.	.000	.	O	O

There	There	t060	EX	B-NP	O
is	be	i200	VBZ	B-VP	O
a	a	a000	DT	B-NP	O
male	male	m040	JJ	I-NP	O
preponderance	preponderance	p601053060520	NN	I-NP	O
and	and	a530	CC	O	O
the	the	t000	DT	B-NP	O
peak	peak	p020	JJ	I-NP	O
incidence	incidence	i52030520	NN	I-NP	O
is	be	i200	VBZ	B-VP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
fourth	fourth	f0630	JJ	I-NP	O
decade	decade	d02030	NN	I-NP	O
.	.	.000	.	O	O

Sensori	Sensori	s052060	AFX	B-NP	B-Disease
-	-	-000	HYPH	I-NP	I-Disease
motor	motor	m0306	NN	I-NP	I-Disease
neuropathy	neuropathy	n0601030	NN	I-NP	I-Disease
was	be	w020	VBD	B-VP	O
the	the	t000	DT	B-NP	O
commonest	common	c0505023	JJS	I-NP	O
presentation	presentation	p6020530305	NN	I-NP	O
(	(	(000	(	O	O
50	50	0000	CD	B-NP	O
%	%	%000	NN	I-NP	O
)	)	)000	)	O	O
.	.	.000	.	O	O

Guillain	Guillain	g0405	NNP	B-NP	B-Disease
-	-	-000	HYPH	I-NP	I-Disease
Barr	Barr	b060	NNP	I-NP	I-Disease
syndrome	syndrome	s0536050	NN	I-NP	I-Disease
was	be	w020	VBD	B-VP	O
the	the	t000	DT	B-NP	O
commonest	common	c0505023	JJS	I-NP	O
identifiable	identifiable	i3053010140	JJ	I-NP	O
cause	cause	c020	NN	I-NP	O
(	(	(000	(	O	O
15	15	0000	CD	B-NP	O
.	.	.000	.	O	O
6	6	6000	CD	B-NP	O
%	%	%000	NN	I-NP	O
)	)	)000	)	O	O
,	,	,000	,	O	O
accounting	account	a2053052	VBG	B-VP	O
for	for	f060	IN	B-PP	O
half	half	h041	NN	B-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
cases	case	c0202	NNS	I-NP	O
with	with	w030	IN	B-PP	O
motor	motor	m0306	NN	B-NP	B-Disease
neuropathy	neuropathy	n0601030	NN	I-NP	I-Disease
.	.	.000	.	O	O

Peripheral	Peripheral	p06010604	JJ	B-NP	B-Disease
neuropathy	neuropathy	n0601030	NN	I-NP	I-Disease
due	due	d000	JJ	B-PP	O
to	to	t000	TO	B-PP	O
nutritional	nutritional	n036030504	JJ	B-NP	B-Disease
deficiency	deficiency	d01020520	NN	I-NP	I-Disease
of	of	o100	IN	B-PP	O
thiamine	thiamine	t05050	NN	B-NP	B-Chemical
and	and	a530	CC	I-NP	O
riboflavin	riboflavin	r010140105	NN	I-NP	B-Chemical
was	be	w020	VBD	B-VP	O
common	common	c0505	JJ	B-ADJP	O
(	(	(000	(	O	O
10	10	0000	CD	B-NP	O
