of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
limbs	limb	l0512	NNS	I-NP	O
in	in	i500	IN	B-PP	O
thirteen	thirteen	t06305	CD	B-NP	O
cases	case	c0202	NNS	I-NP	O
of	of	o100	IN	B-PP	O
Parkinsonism	Parkinsonism	p06205205025	NNP	B-NP	B-Disease
,	,	,000	,	O	O
which	which	w020	WDT	B-NP	O
was	be	w020	VBD	B-VP	O
choreic	choreic	c0602	JJ	B-ADJP	O
,	,	,000	,	O	O
ballistic	ballistic	b0402302	JJ	B-ADJP	O
or	or	o600	CC	I-ADJP	O
dystonic	dystonic	d0230502	JJ	I-ADJP	B-Disease
in	in	i500	IN	B-PP	O
type	type	t010	NN	B-NP	O
,	,	,000	,	O	O
was	be	w020	VBD	B-VP	O
alleviated	alleviate	a4010303	VBN	I-VP	O
almost	almost	a45023	RB	B-ADVP	O
completely	completely	c051403040	RB	I-ADVP	O
by	by	b000	IN	B-PP	O
stereotaxic	stereotaxic	s306030202	JJ	B-NP	O
surgery	surgery	s062060	NN	I-NP	O
using	use	u2052	VBG	B-VP	O
a	a	a000	DT	B-NP	O
microelectrode	microelectrode	m026040236030	NN	I-NP	O
technique	technique	t0205020	NN	I-NP	O
for	for	f060	IN	B-PP	O
the	the	t000	DT	B-NP	O
ventralis	ventralis	v05360402	NN	I-NP	O
oralis	orali	o60402	VBZ	B-VP	O
anterior	anterior	a530606	JJ	B-NP	O
and	and	a530	CC	I-NP	O
posterior	posterior	p0230606	JJ	I-NP	O
nuclei	nucleus	n0240	NNS	I-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
thalamus	thalamus	t040502	NN	I-NP	O
,	,	,000	,	O	O
but	but	b030	CC	O	O
much	much	m020	RB	B-ADJP	O
less	less	l020	JJR	I-ADJP	O
by	by	b000	IN	B-PP	O
the	the	t000	DT	B-NP	O
ventralis	ventralis	v05360402	NN	I-NP	O
intermedius	intermedius	i530650302	NN	I-NP	O
nucleus	nucleus	n02402	NN	I-NP	O
.	.	.000	.	O	O

Control	Control	c053604	NN	B-NP	O
of	of	o100	IN	B-PP	O
levodopa	levodopa	l0103010	NN	B-NP	B-Chemical
-	-	-000	HYPH	B-NP	O
induced	induce	i530203	VBN	I-NP	O
dyskinesias	dyskinesia	d02050202	NNS	I-NP	B-Disease
by	by	b000	IN	B-PP	O
thalamic	thalamic	t040502	JJ	B-NP	B-Disease
lesions	lesion	l02052	NNS	I-NP	I-Disease
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
course	course	c0620	NN	I-NP	O
of	of	o100	IN	B-PP	O
routine	routine	r03050	JJ	B-NP	O
treatment	treatment	t6035053	NN	I-NP	O
of	of	o100	IN	B-PP	O
Parkinsonism	Parkinsonism	p06205205025	NN	B-NP	B-Disease
is	be	i200	VBZ	B-VP	O
discussed	discuss	d020203	VBN	I-VP	O
.	.	.000	.	O	O

Treatment	Treatment	t6035053	NN	B-NP	O
of	of	o100	IN	B-PP	O
ifosfamide	ifosfamide	i102105030	NN	B-NP	B-Chemical
-	-	-000	HYPH	B-NP	O
induced	induce	i530203	VBN	I-NP	O
urothelial	urothelial	u6030404	JJ	I-NP	B-Disease
toxicity	toxicity	t0202030	NN	I-NP	I-Disease
by	by	b000	IN	B-PP	O
oral	oral	o604	JJ	B-NP	O
administration	administration	a350502360305	NN	I-NP	O
of	of	o100	IN	B-PP	O
sodium	sodium	s0305	NN	B-NP	B-Chemical
2	2	2000	CD	I-NP	I-Chemical
-	-	-000	HYPH	I-NP	I-Chemical
mercaptoethane	mercaptoethane	m06201303050	NN	I-NP	I-Chemical
sulphonate	sulphonate	s04105030	NN	I-NP	I-Chemical
(	(	(000	(	O	O
MESNA	MESNA	m0250	NN	B-NP	B-Chemical
)	)	)000	)	O	O
to	to	t000	TO	B-PP	O
patients	patient	p030532	NNS	B-NP	O
with	with	w030	IN	B-PP	O
inoperable	inoperable	i501060140	JJ	B-NP	O
lung	lung	l052	NN	I-NP	B-Disease
cancer	cancer	c05206	NN	I-NP	I-Disease
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
protective	protective	p603023010	JJ	I-NP	O
effect	effect	e1023	NN	I-NP	O
of	of	o100	IN	B-PP	O
oral	oral	o604	JJ	B-NP	O
administration	administration	a350502360305	NN	I-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
thiol	thiol	t040	NN	I-NP	B-Chemical
compound	compound	c051053	NN	I-NP	O
sodium	sodium	s0305	NN	I-NP	B-Chemical
2	2	2000	CD	I-NP	I-Chemical
-	-	-000	HYPH	I-NP	I-Chemical
mercaptoethane	mercaptoethane	m06201303050	NN	I-NP	I-Chemical
sulphonate	sulphonate	s04105030	NN	I-NP	I-Chemical
(	(	(000	(	O	O
MESNA	MESNA	m0250	NN	B-NP	B-Chemical
)	)	)000	)	O	O
against	against	a20523	IN	B-PP	O
urothelial	urothelial	u6030404	JJ	B-NP	B-Disease
toxicity	toxicity	t0202030	NN	I-NP	I-Disease
induced	induce	i530203	VBN	B-VP	O
by	by	b000	IN	B-PP	O
ifosfamide	ifosfamide	i102105030	NN	B-NP	B-Chemical
(	(	(000	(	O	O
IF	IF	i100	NN	B-NP	B-Chemical
)	)	)000	)	O	O
was	be	w020	VBD	B-VP	O
tested	test	t02303	VBN	I-VP	O
in	in	i500	IN	B-PP	O
a	a	a000	DT	B-NP	O
group	group	g601	NN	I-NP	O
of	of	o100	IN	B-PP	O
45	45	0000	CD	B-NP	O
patients	patient	p030532	NNS	I-NP	O
with	with	w030	IN	B-PP	O
inoperable	inoperable	i501060140	JJ	B-NP	O
lung	lung	l052	NN	I-NP	B-Disease
cancer	cancer	c05206	NN	I-NP	I-Disease
under	under	u5306	IN	B-PP	O
treatment	treatment	t6035053	NN	B-NP	O
with	with	w030	IN	B-PP	O
IF	IF	i100	NN	B-NP	B-Chemical
(	(	(000	(	O	O
2250	2250	0000	CD	B-NP	O
mg	mg	m200	NN	I-NP	O
/	/	/000	SYM	B-NP	O
m2	m2	0000	NN	I-NP	O
on	on	o500	IN	B-PP	O
days	day	d020	NNS	B-NP	O
2	2	2000	CD	B-NP	O
-	-	-000	HYPH	I-NP	O
5	5	5000	CD	I-NP	O
)	)	)000	)	O	O
as	as	a200	IN	B-PP	O
part	part	p063	NN	B-NP	O
of	of	o100	IN	B-PP	O
a	a	a000	DT	B-NP	O
polychemotherapy	polychemotherapy	p0402050306010	NN	I-NP	O
regimen	regimen	r020505	NN	I-NP	O
repeated	repeat	r010303	VBN	B-VP	O
in	in	i500	IN	B-PP	O
a	a	a000	DT	B-NP	O
4	4	4000	CD	I-NP	O
-	-	-000	HYPH	I-NP	O
week	week	w020	NN	I-NP	O
cycle	cycle	c0240	NN	I-NP	O
.	.	.000	.	O	O

MESNA	MESNA	m0250	NN	B-NP	B-Chemical
was	be	w020	VBD	B-VP	O
given	give	g0105	VBN	I-VP	O
orally	orally	o6040	RB	B-ADVP	O
on	on	o500	IN	B-PP	O
the	the	t000	DT	B-NP	O
days	day	d020	NNS	I-NP	O
of	of	o100	IN	B-PP	O
treatment	treatment	t6035053	NN	B-NP	O
with	with	w030	IN	B-PP	O
IF	IF	i100	NN	B-NP	B-Chemical
in	in	i500	IN	B-PP	O
3	3	3000	CD	B-NP	O
doses	dose	d0202	NNS	I-NP	O
of	of	o100	IN	B-PP	O
840	840	0000	CD	B-NP	O
mg	mg	m200	NN	I-NP	O
/	/	/000	SYM	B-NP	O
m2	m2	0000	NN	I-NP	O
,	,	,000	,	O	O
each	each	e020	DT	B-NP	O
administered	administer	a35050230603	VBN	B-VP	O
at	at	a300	IN	B-PP	O
0	0	0000	CD	B-NP	O
hr	hr	h600	NN	I-NP	O
(	(	(000	(	O	O
=	=	=000	SYM	B-VP	O
injection	injection	i5202305	NN	B-NP	O
of	of	o100	IN	B-PP	O
IF	IF	i100	NN	B-NP	B-Chemical
)	)	)000	)	O	O
,	,	,000	,	O	O
4	4	4000	CD	B-NP	O
hr	hr	h600	NN	I-NP	O
and	and	a530	CC	O	O
8	8	8000	CD	B-NP	O
hr	hr	h600	NN	I-NP	O
p	p	p000	NN	I-NP	O
.	.	.000	.	I-NP	O
i	i	i000	NN	I-NP	O
.	.	.000	.	O	O

Out	Out	o030	IN	B-PP	O
of	of	o100	IN	B-PP	O
a	a	a000	DT	B-NP	O
total	total	t0304	NN	I-NP	O
of	of	o100	IN	B-PP	O
88	88	0000	CD	B-NP	O
courses	course	c06202	NNS	I-NP	O
of	of	o100	IN	B-PP	O
this	this	t020	DT	B-NP	O
treatment	treatment	t6035053	NN	I-NP	O
we	we	w000	PRP	B-NP	O
observed	observe	o1206103	VBD	B-VP	O
10	10	0000	CD	B-NP	O
episodes	episode	e1020302	NNS	I-NP	O
of	of	o100	IN	B-PP	O
asymptomatic	asymptomatic	a20513050302	JJ	B-NP	O
microscopic	microscopic	m026020102	JJ	I-NP	O
haematuria	haematuria	h0503060	NN	I-NP	B-Disease
and	and	a530	CC	O	O
no	no	n000	DT	B-NP	O
episodes	episode	e1020302	NNS	I-NP	O
of	of	o100	IN	B-PP	O
gross	gross	g602	JJ	B-NP	O
haematuria	haematuria	h0503060	NN	I-NP	B-Disease
.	.	.000	.	O	O

In	In	i500	IN	B-PP	O
this	this	t020	DT	B-NP	O
group	group	g601	NN	I-NP	O
of	of	o100	IN	B-PP	O
45	45	0000	CD	B-NP	O
patients	patient	p030532	NNS	I-NP	O
under	under	u5306	IN	B-PP	O
protection	protection	p60302305	NN	B-NP	O
with	with	w030	IN	B-PP	O
MESNA	MESNA	m0250	NN	B-NP	B-Chemical
there	there	t060	EX	B-NP	O
were	be	w060	VBD	B-VP	O
5	5	5000	CD	B-NP	O
complete	complete	c0514030	JJ	I-NP	O
remissions	remission	r0502052	NNS	I-NP	O
and	and	a530	CC	O	O
9	9	9000	CD	B-NP	O
partial	partial	p06304	JJ	I-NP	O
remissions	remission	r0502052	NNS	I-NP	O
(	(	(000	(	O	O
total	total	t0304	NN	B-NP	O
31	31	0000	CD	I-NP	O
%	%	%000	NN	I-NP	O
)	)	)000	)	O	O
.	.	.000	.	O	O

A	A	a000	DT	B-NP	O
further	further	f06306	JJ	I-NP	O
group	group	g601	NN	I-NP	O
of	of	o100	IN	B-PP	O
25	25	0000	CD	B-NP	O
patients	patient	p030532	NNS	I-NP	O
under	under	u5306	IN	B-PP	O
polychemotherapy	polychemotherapy	p0402050306010	NN	B-NP	O
with	with	w030	IN	B-PP	O
IF	IF	i100	NN	B-NP	B-Chemical
were	be	w060	VBD	B-VP	O
treated	treat	t60303	VBN	I-VP	O
by	by	b000	IN	B-PP	O
conventional	conventional	c0510530504	JJ	B-NP	O
prophylactic	prophylactic	p6010402302	JJ	I-NP	O
measures	measure	m020602	NNS	I-NP	O
(	(	(000	(	O	O
raised	raise	r0203	VBN	B-NP	O
fluid	fluid	f403	NN	I-NP	O
intake	intake	i53020	NN	I-NP	O
and	and	a530	CC	O	O
forced	force	f06203	VBN	B-NP	O
diuresis	diuresis	d060202	NN	I-NP	O
)	)	)000	)	O	O
.	.	.000	.	O	O

In	In	i500	IN	B-PP	O
this	this	t020	DT	B-NP	O
group	group	g601	NN	I-NP	O
there	there	t060	EX	B-NP	O
were	be	w060	VBD	B-VP	O
1	1	1000	CD	B-NP	O
complete	complete	c0514030	JJ	I-NP	O
and	and	a530	CC	O	O
5	5	5000	CD	B-NP	O
partial	partial	p06304	JJ	I-NP	O
remissions	remission	r0502052	NNS	I-NP	O
(	(	(000	(	O	O
total	total	t0304	JJ	B-NP	O
24	24	0000	CD	I-NP	O
%	%	%000	NN	I-NP	O
)	)	)000	)	O	O
,	,	,000	,	O	O
but	but	b030	CC	O	O
nearly	nearly	n0640	RB	B-NP	O
all	all	a400	DT	I-NP	O
patients	patient	p030532	NNS	I-NP	O
developed	develop	d01040103	VBD	B-VP	O
either	either	e0306	CC	O	O
gross	gross	g602	JJ	B-NP	O
haematuria	haematuria	h0503060	NN	I-NP	B-Disease
and	and	a530	CC	O	O
/	/	/000	SYM	B-NP	O
or	or	o600	CC	O	O
symptoms	symptom	s0513052	NNS	B-NP	O
of	of	o100	IN	B-PP	O
bladder	bladder	b40306	NN	B-NP	B-Disease
irritation	irritation	i6030305	NN	I-NP	I-Disease
(	(	(000	(	O	O
cystitis	cystitis	c0230302	NN	B-NP	B-Disease
and	and	a530	CC	O	O
pollakisuria	pollakisuria	p040202060	NN	B-NP	B-Disease
)	)	)000	)	O	O
.	.	.000	.	O	O

There	There	t060	EX	B-NP	O
were	be	w060	VBD	B-VP	O
no	no	n000	DT	B-NP	O
appreciable	appreciable	a16020140	JJ	I-NP	O
differences	difference	d010605202	NNS	I-NP	O
between	between	b0305	IN	B-PP	O
the	the	t000	DT	B-NP	O
MESNA	MESNA	m0250	NN	I-NP	B-Chemical
series	series	s0602	NN	I-NP	O
and	and	a530	CC	O	O
the	the	t000	DT	B-NP	O
conventional	conventional	c0510530504	JJ	I-NP	O
prophylaxis	prophylaxis	p601040202	NN	I-NP	O
series	series	s0602	NN	I-NP	O
with	with	w030	IN	B-PP	O
respect	respect	r021023	NN	B-NP	O
to	to	t000	TO	B-PP	O
either	either	e0306	CC	O	O
haematological	haematological	h050304020204	JJ	B-NP	O
or	or	o600	CC	I-NP	O
systemic	systemic	s0230502	JJ	I-NP	O
toxicity	toxicity	t0202030	NN	I-NP	B-Disease
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
cytostatic	cytostatic	c030230302	JJ	I-NP	O
treatment	treatment	t6035053	NN	I-NP	O
.	.	.000	.	O	O

Our	Our	o060	PRP$	B-NP	O
results	result	r020432	NNS	I-NP	O
support	support	s01063	VBP	B-VP	O
the	the	t000	DT	B-NP	O
view	view	v000	NN	I-NP	O
that	that	t030	IN	B-SBAR	O
MESNA	MESNA	m0250	NN	B-NP	B-Chemical
,	,	,000	,	O	O
given	give	g0105	VBN	B-VP	O
orally	orally	o6040	RB	B-ADVP	O
in	in	i500	IN	B-PP	O
conjunction	conjunction	c052052305	NN	B-NP	O
with	with	w030	IN	B-PP	O
combined	combined	c0510503	JJ	B-NP	O
cytostatic	cytostatic	c030230302	JJ	I-NP	O
regimens	regimen	r0205052	NNS	I-NP	O
which	which	w020	WDT	B-NP	O
include	include	i524030	VBP	B-VP	O
IF	IF	i100	NN	B-NP	B-Chemical
,	,	,000	,	O	O
simplifies	simplify	s05140102	VBZ	B-VP	O
the	the	t000	DT	B-NP	O
treatment	treatment	t6035053	NN	I-NP	O
and	and	a530	CC	O	O
provides	provide	p6010302	VBZ	B-VP	O
optimum	optimum	o130505	JJ	B-NP	O
protection	protection	p60302305	NN	I-NP	O
for	for	f060	IN	B-PP	O
the	the	t000	DT	B-NP	O
urinary	urinary	u605060	JJ	I-NP	O
epithelium	epithelium	e1030405	NN	I-NP	O
.	.	.000	.	O	O

Protection	Protection	p60302305	NN	B-NP	O
with	with	w030	IN	B-PP	O
oral	oral	o604	JJ	B-NP	O
MESNA	MESNA	m0250	NN	I-NP	B-Chemical
is	be	i200	VBZ	B-VP	O
particularly	particularly	p06302040640	RB	B-ADJP	O
suitable	suitable	s030140	JJ	I-ADJP	O
for	for	f060	IN	B-PP	O
outpatients	outpatient	o031030532	NNS	B-NP	O
.	.	.000	.	O	O

Myoclonic	Myoclonic	m0240502	JJ	B-NP	B-Disease
,	,	,000	,	I-NP	I-Disease
atonic	atonic	a30502	JJ	I-NP	I-Disease
,	,	,000	,	O	I-Disease
and	and	a530	CC	O	I-Disease
absence	absence	a120520	NN	B-NP	I-Disease
seizures	seizure	s020602	NNS	I-NP	I-Disease
following	follow	f04052	VBG	B-PP	O
institution	institution	i523030305	NN	B-NP	O
of	of	o100	IN	B-PP	O
carbamazepine	carbamazepine	c061050201050	NN	B-NP	B-Chemical
therapy	therapy	t06010	NN	I-NP	O
in	in	i500	IN	B-PP	O
children	child	c043605	NNS	B-NP	O
.	.	.000	.	O	O

Five	Five	f010	CD	B-NP	O
children	child	c043605	NNS	I-NP	O
,	,	,000	,	O	O
aged	age	a203	VBN	B-VP	O
3	3	3000	CD	B-NP	O
to	to	t000	TO	I-NP	O
11	11	0000	CD	I-NP	O
years	year	y062	NNS	I-NP	O
,	,	,000	,	O	O
treated	treat	t60303	VBN	B-VP	O
with	with	w030	IN	B-PP	O
carbamazepine	carbamazepine	c061050201050	NN	B-NP	B-Chemical
for	for	f060	IN	B-PP	O
epilepsy	epilepsy	e1040120	NN	B-NP	B-Disease
,	,	,000	,	O	O
had	have	h030	VBD	B-VP	O
an	an	a500	DT	B-NP	O
acute	acute	a2030	JJ	I-NP	O
aberrant	aberrant	a106053	JJ	I-NP	O
reaction	reaction	r02305	NN	I-NP	O
characterized	characterize	c06023060203	VBN	B-VP	O
by	by	b000	IN	B-PP	O
the	the	t000	DT	B-NP	O
onset	onset	o5203	NN	I-NP	O
of	of	o100	IN	B-PP	O
myoclonic	myoclonic	m0240502	JJ	B-NP	B-Disease
,	,	,000	,	I-NP	I-Disease
atypical	atypical	a3010204	JJ	I-NP	I-Disease
absence	absence	a120520	NN	I-NP	I-Disease
and	and	a530	CC	O	I-Disease
/	/	/000	SYM	B-NP	I-Disease
or	or	o600	CC	O	I-Disease
atonic	atonic	a30502	JJ	O	I-Disease
(	(	(000	(	O	I-Disease
minor	minor	m0506	JJ	B-NP	I-Disease
motor	motor	m0306	NN	I-NP	I-Disease
)	)	)000	)	O	I-Disease
seizures	seizure	s020602	NNS	B-NP	I-Disease
within	within	w0305	IN	B-PP	O
a	a	a000	DT	B-NP	O
few	few	f000	JJ	I-NP	O
days	day	d020	NNS	I-NP	O
.	.	.000	.	O	O

When	When	w050	WRB	B-ADVP	O
the	the	t000	DT	B-NP	O
carbamazepine	carbamazepine	c061050201050	NN	I-NP	B-Chemical
was	be	w020	VBD	B-VP	O
discontinued	discontinue	d020530503	VBN	I-VP	O
,	,	,000	,	O	O
two	two	t000	CD	B-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
children	child	c043605	NNS	I-NP	O
returned	return	r0306503	VBD	B-VP	O
to	to	t000	TO	B-PP	O
their	their	t060	PRP$	B-NP	O
former	former	f06506	JJ	I-NP	O
state	state	s3030	NN	I-NP	O
very	very	v060	RB	B-ADVP	O
quickly	quickly	q0240	RB	I-ADVP	O
,	,	,000	,	O	O
two	two	t000	CD	B-NP	O
had	have	h030	VBD	B-VP	O
the	the	t000	DT	B-NP	O
minor	minor	m0506	JJ	I-NP	O
motor	motor	m0306	NN	I-NP	O
seizures	seizure	s020602	NNS	I-NP	B-Disease
resolve	resolve	r020410	VBP	B-VP	O
in	in	i500	IN	B-PP	O
3	3	3000	CD	B-NP	O
and	and	a530	CC	I-NP	O
6	6	6000	CD	I-NP	O
months	month	m05302	NNS	I-NP	O
,	,	,000	,	O	O
and	and	a530	CC	O	O
one	one	o500	CD	B-NP	O
had	have	h030	VBD	B-VP	O
the	the	t000	DT	B-NP	O
seizures	seizure	s020602	NNS	I-NP	B-Disease
persist	persist	p062023	VBP	B-VP	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
child	child	c043	NN	I-NP	O
in	in	i500	IN	B-PP	O
whom	whom	w050	WP	B-NP	O
the	the	t000	DT	B-NP	O
seizures	seizure	s020602	NNS	I-NP	B-Disease
persisted	persist	p06202303	VBD	B-VP	O
was	be	w020	VBD	B-VP	O
later	later	l0306	RB	I-VP	O
found	find	f053	VBN	I-VP	O
to	to	t000	TO	I-VP	O
have	have	h010	VB	I-VP	O
ceroid	ceroid	c0603	JJ	B-NP	B-Disease
lipofuscinosis	lipofuscinosis	l010102050202	NN	I-NP	I-Disease
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
other	other	o306	JJ	I-NP	O
children	child	c043605	NNS	I-NP	O
are	be	a600	VBP	B-VP	O
doing	do	d052	VBG	I-VP	O
well	well	w040	RB	B-ADVP	O
on	on	o500	IN	B-PP	O
other	other	o306	JJ	B-NP	O
anticonvulsants	anticonvulsant	a53020510420532	NNS	I-NP	O
.	.	.000	.	O	O

Effect	Effect	e1023	NN	B-NP	O
of	of	o100	IN	B-PP	O
prostaglandin	prostaglandin	p602302405305	NN	B-NP	B-Chemical
synthetase	synthetase	s05303020	NN	I-NP	O
inhibitors	inhibitor	i50103062	NNS	I-NP	O
on	on	o500	IN	B-PP	O
experimentally	experimentally	e210605053040	RB	B-NP	O
induced	induce	i530203	VBN	I-NP	O
convulsions	convulsion	c051042052	NNS	I-NP	B-Disease
in	in	i500	IN	B-PP	O
rats	rat	r032	NNS	B-NP	O
.	.	.000	.	O	O

To	To	t000	TO	B-VP	O
investigate	investigate	i5102302030	VB	I-VP	O
the	the	t000	DT	B-NP	O
relationship	relationship	r040305201	NN	I-NP	O
of	of	o100	IN	B-PP	O
prostaglandins	prostaglandin	p6023024053052	NNS	B-NP	B-Chemical
(	(	(000	(	O	O
PGs	PG	p200	NNS	B-NP	B-Chemical
)	)	)000	)	O	O
to	to	t000	TO	B-VP	O
seizure	seizure	s02060	VB	I-VP	B-Disease
induction	induction	i5302305	NN	B-NP	O
,	,	,000	,	O	O
the	the	t000	DT	B-NP	O
effects	effect	e10232	NNS	I-NP	O
of	of	o100	IN	B-PP	O
six	six	s020	CD	B-NP	O
PG	PG	p200	NN	I-NP	O
synthetase	synthetase	s05303020	NN	I-NP	O
inhibitors	inhibitor	i50103062	NNS	I-NP	O
on	on	o500	IN	B-PP	O
convulsions	convulsion	c051042052	NNS	B-NP	B-Disease
induced	induce	i530203	VBN	B-VP	O
by	by	b000	IN	B-PP	O
flurothyl	flurothyl	f4060304	NN	B-NP	B-Chemical
,	,	,000	,	O	O
picrotoxin	picrotoxin	p026030205	NN	B-NP	B-Chemical
,	,	,000	,	O	O
pentetrazol	pentetrazol	p0530360204	NN	B-NP	B-Chemical
(	(	(000	(	O	O
PTZ	PTZ	p320	NN	B-NP	B-Chemical
)	)	)000	)	O	O
,	,	,000	,	O	O
electroshock	electroshock	e402360202	NN	B-NP	O
or	or	o600	CC	I-NP	O
bicuculline	bicuculline	b020204050	NN	I-NP	B-Chemical
were	be	w060	VBD	B-VP	O
evaluated	evaluate	e1040303	VBN	I-VP	O
.	.	.000	.	O	O

Ibuprofen	Ibuprofen	i10160105	NN	B-NP	B-Chemical
,	,	,000	,	O	O
sulindac	sulindac	s0405302	NN	B-NP	B-Chemical
,	,	,000	,	O	O
mefenamic	mefenamic	m01050502	JJ	B-NP	B-Chemical
acid	acid	a203	NN	I-NP	I-Chemical
,	,	,000	,	O	O
and	and	a530	CC	O	O
low	low	l000	JJ	B-NP	O
dose	dose	d020	NN	I-NP	O
meclofenamic	meclofenamic	m02401050502	JJ	I-NP	B-Chemical
acid	acid	a203	NN	I-NP	I-Chemical
increased	increase	i5260203	VBD	B-VP	O
the	the	t000	DT	B-NP	O
latency	latency	l030520	NN	I-NP	O
-	-	-000	HYPH	B-ADJP	O
to	to	t000	TO	B-PP	O
-	-	-000	HYPH	B-NP	O
onset	onset	o5203	NN	I-NP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
flurothyl	flurothyl	f4060304	NN	I-NP	B-Chemical
and	and	a530	CC	O	O
/	/	/000	SYM	B-NP	O
or	or	o600	CC	O	O
PTZ	PTZ	p320	NN	B-NP	B-Chemical
models	model	m03042	NNS	I-NP	O
;	;	;000	:	O	O
the	the	t000	DT	B-NP	O
electroshock	electroshock	e402360202	NN	I-NP	O
,	,	,000	,	I-NP	O
picrotoxin	picrotoxin	p026030205	NN	I-NP	B-Chemical
and	and	a530	CC	I-NP	O
bicuculline	bicuculline	b020204050	NN	I-NP	B-Chemical
models	model	m03042	NNS	I-NP	O
were	be	w060	VBD	B-VP	O
not	not	n030	RB	I-VP	O
significantly	significantly	s025010205340	RB	I-VP	O
affected	affect	a102303	VBN	I-VP	O
by	by	b000	IN	B-PP	O
any	any	a500	DT	B-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
pretreatment	pretreatment	p6036035053	NN	I-NP	O
agents	agent	a20532	NNS	I-NP	O
.	.	.000	.	O	O

These	These	t020	DT	B-NP	O
results	result	r020432	NNS	I-NP	O
suggest	suggest	s02023	VBP	B-VP	O
that	that	t030	IN	B-SBAR	O
PGs	PG	p200	NNS	B-NP	B-Chemical
are	be	a600	VBP	B-VP	O
involved	involve	i5104103	VBN	I-VP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
mechanism	mechanism	m0205025	NN	I-NP	O
(	(	(000	(	I-NP	O
s	s	s000	NNS	I-NP	O
)	)	)000	)	O	O
underlying	underlie	u53064052	VBG	B-VP	O
fluorthyl	fluorthyl	f406304	NN	B-NP	B-Chemical
-	-	-000	HYPH	B-NP	O
and	and	a530	CC	I-NP	O
PTZ	PTZ	p320	NN	I-NP	B-Chemical
-	-	-000	HYPH	O	O
induced	induce	i530203	VBN	B-NP	O
convulsions	convulsion	c051042052	NNS	I-NP	B-Disease
,	,	,000	,	O	O
but	but	b030	CC	O	O
not	not	n030	RB	O	O
picrotoxin	picrotoxin	p026030205	NN	B-NP	B-Chemical
-	-	-000	HYPH	B-ADJP	O
,	,	,000	,	O	O
electroshock	electroshock	e402360202	NN	B-NP	O
-	-	-000	HYPH	B-ADJP	O
,	,	,000	,	O	O
or	or	o600	CC	O	O
bicuculline	bicuculline	b020204050	NN	B-NP	B-Chemical
-	-	-000	HYPH	B-NP	O
induced	induce	i530203	VBN	I-NP	O
convulsions	convulsion	c051042052	NNS	I-NP	B-Disease
.	.	.000	.	O	O

Acute	Acute	a2030	JJ	B-NP	O
changes	change	c05202	NNS	I-NP	O
of	of	o100	IN	B-PP	O
blood	blood	b403	NN	B-NP	O
ammonia	ammonia	a5050	NN	I-NP	B-Chemical
may	may	m000	MD	B-VP	O
predict	predict	p603023	VB	I-VP	O
short	short	s063	JJ	B-NP	O
-	-	-000	HYPH	I-NP	O
term	term	t065	NN	I-NP	O
adverse	adverse	a310620	JJ	I-NP	O
effects	effect	e10232	NNS	I-NP	O
of	of	o100	IN	B-PP	O
valproic	valproic	v041602	JJ	B-NP	B-Chemical
acid	acid	a203	NN	I-NP	I-Chemical
.	.	.000	.	O	O

Valproic	Valproic	v041602	JJ	B-NP	B-Chemical
acid	acid	a203	NN	I-NP	I-Chemical
(	(	(000	(	O	O
VPA	VPA	v100	NN	B-NP	B-Chemical
)	)	)000	)	O	O
was	be	w020	VBD	B-VP	O
given	give	g0105	VBN	I-VP	O
to	to	t000	TO	B-PP	O
24	24	0000	CD	B-NP	O
epileptic	epileptic	e10401302	JJ	I-NP	B-Disease
patients	patient	p030532	NNS	I-NP	O
who	who	w000	WP	B-NP	O
were	be	w060	VBD	B-VP	O
already	already	a46030	RB	I-VP	O
being	be	b052	VBG	I-VP	O
treated	treat	t60303	VBN	I-VP	O
with	with	w030	IN	B-PP	O
other	other	o306	JJ	B-NP	O
antiepileptic	antiepileptic	a53010401302	JJ	I-NP	O
drugs	drug	d602	NNS	I-NP	O
.	.	.000	.	O	O

A	A	a000	DT	B-NP	O
standardized	standardized	s30530630203	JJ	I-NP	O
loading	loading	l03052	NN	I-NP	O
dose	dose	d020	NN	I-NP	O
of	of	o100	IN	B-PP	O
VPA	VPA	v100	NN	B-NP	B-Chemical
was	be	w020	VBD	B-VP	O
administered	administer	a35050230603	VBN	I-VP	O
,	,	,000	,	O	O
and	and	a530	CC	O	O
venous	venous	v0502	JJ	B-NP	O
blood	blood	b403	NN	I-NP	O
was	be	w020	VBD	B-VP	O
sampled	sample	s051403	VBN	I-VP	O
at	at	a300	IN	B-PP	O
0	0	0000	CD	B-NP	O
